submission_id,platform,campaign_type,days_live,creator_followers,avg_views_30d,video_length_sec,views,likes,comments,shares,saves,reach,avg_watch_time_sec,completion_rate,tier1_audience_pct,profile_traffic_pct,search_traffic_pct,fyp_reels_explore_pct,graph_pattern,retention_pattern,max_view_jump_pct,flatline_hours_before_jump,like_freeze_flag,late_like_spike_flag,no_matching_engagement_flag,comment_quality,suspicious_comment_pct,repeated_comment_pct,bot_like_profile_pct,views_to_avg_multiplier,like_rate,comment_rate,share_rate,engagement_rate,reach_view_ratio,fraud_risk_score,risk_level,label,decision_recommendation,likely_fraud_type,reviewer_reason,suggested_action,source_type,source_note
GEN-001345,YouTube Shorts,Finance Explainer,11,9914,39103,15,402489,2493,21,3,1254,157999,6.52,0.4288,0.5581,0.2866,0.289,0.4531,late_like_spike,flat_or_odd,0.3543,62,False,True,True,generic_repeated,0.2561,0.1325,0.6553,10.293,0.006194,5.2e-05,7e-06,0.006254,0.392555,71,High,suspicious,Reject and ask for analytics in ticket,fake_likes,views rise without matching engagement; late like spike,Reject and ask for analytics in ticket.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-001346,Instagram,Anime Edit,12,2627,4174,45,155496,1027,40,159,417,99057,5.22,0.113,0.5134,0.3748,0.0338,0.513,late_like_spike,very_low_watch_time,0.5582,66,False,True,True,none,0.4689,0.4157,0.133,37.2535,0.006605,0.000257,0.001023,0.007884,0.637039,87,Critical,botted,Reject,fake_likes,views rise without matching engagement; late like spike,Reject; escalate only if analytics confirms deliberate botting.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-001347,YouTube Shorts,Mobile Game Speedrun,12,129469,2571,45,121578,3945,209,191,479,77072,16.35,0.3527,0.1837,0.6122,0.1603,0.1976,late_like_spike,flat_or_odd,1.137,30,False,True,False,generic_repeated,0.8527,0.6396,0.2044,47.2882,0.032448,0.001719,0.001571,0.035738,0.63393,63,High,suspicious,Reject and ask for analytics in ticket,fake_likes,large sudden view jump; late like spike,Reject and ask for analytics in ticket.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-001348,TikTok,AI App Demo,7,11056,135,30,6200,211,11,10,23,3798,5.73,0.2193,0.2722,0.5738,0.0239,0.3733,flat_then_spike,broken_or_missing,1.4486,66,False,False,True,unrelated,0.6373,0.257,0.3101,45.9259,0.034032,0.001774,0.001613,0.037419,0.612581,61,High,suspicious,Reject and ask for analytics in ticket,needs_analytics,large sudden view jump; views rise without matching engagement,Reject and ask for analytics in ticket.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-001349,TikTok,AI App Demo,9,103489,7369,60,705481,4245,0,569,1715,483256,13.57,0.2158,0.6986,0.4372,0.136,0.4767,likes_freeze,broken_or_missing,0.8267,74,True,False,True,unrelated,0.4349,0.1801,0.3655,95.7363,0.006017,0.0,0.000807,0.006824,0.685002,93,Critical,botted,Reject,possible_engagement_pod,views rise without matching engagement; high views with almost no comments; likes freeze while views increase,Reject; escalate only if analytics confirms deliberate botting.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-001350,TikTok,Tech Gadget,11,727,3225,12,134249,1289,0,117,158,27263,2.81,0.2424,0.2634,0.8805,0.528,0.0,vertical_spike_no_engagement,broken_or_missing,3.546,8,False,False,True,unrelated,0.6945,0.3035,0.2587,41.6276,0.009602,0.0,0.000872,0.010473,0.203078,79,Critical,botted,Reject,fake_views,large sudden view jump; views rise without matching engagement; high views with almost no comments,Reject; escalate only if analytics confirms deliberate botting.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-001351,YouTube Shorts,AI App Demo,7,4509,16982,12,824984,22172,314,778,2763,618288,5.89,0.4469,0.5616,0.4414,0.0895,0.4428,likes_freeze,flat_or_odd,1.0778,24,True,False,True,mixed,0.2856,0.3465,0.5488,48.5799,0.026876,0.000381,0.000943,0.028199,0.749455,64,High,suspicious,Reject and ask for analytics in ticket,possible_fake_views,large sudden view jump; views rise without matching engagement; likes freeze while views increase,Reject and ask for analytics in ticket.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-001352,Instagram,Fitness Clip,9,12496,1288,15,5241,202,34,36,18,4879,5.53,0.4573,0.5546,0.048,0.0834,0.8656,normal_viral_smooth,gradual_drop,0.1594,0,False,False,False,short_but_relevant,0.0,0.0018,0.0168,4.0691,0.038542,0.006487,0.006869,0.051898,0.930929,12,Low,clean,Approve / monitor later,none,metrics and graph pattern move proportionally,Approve but monitor later.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-001353,YouTube Shorts,Travel Hook,2,104853,14293,30,76632,7804,710,454,248,42948,16.8,0.6417,0.6341,0.0234,0.0256,0.98,smooth_gradual,strong_retention,0.3282,4,False,False,False,relevant_discussion,0.0,0.0508,0.0106,5.3615,0.101837,0.009265,0.005924,0.117027,0.560445,16,Low,clean,Approve / monitor later,none,metrics and graph pattern move proportionally,Approve but monitor later.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-001354,YouTube Shorts,Anime Edit,7,43518,12375,15,341855,2920,154,586,465,159001,2.72,0.1979,0.6714,0.3474,0.4515,0.1629,late_like_spike,low_watch_time,0.5772,58,False,True,True,generic_repeated,0.6794,0.4376,0.1639,27.6246,0.008542,0.00045,0.001714,0.010706,0.465112,68,High,suspicious,Reject and ask for analytics in ticket,possible_engagement_pod,views rise without matching engagement; late like spike,Reject and ask for analytics in ticket.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-001355,TikTok,Mobile Game Speedrun,9,4345,5951,30,17741,1678,23,22,104,9973,10.69,0.4549,0.5563,0.1088,0.0815,0.7766,normal_viral_smooth,strong_retention,0.146,4,False,False,False,short_but_relevant,0.0,0.0647,0.0472,2.9812,0.094583,0.001296,0.00124,0.09712,0.562144,22,Low,clean,Approve / monitor later,none,metrics and graph pattern move proportionally,Approve but monitor later.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-001356,Instagram,Mobile Game Speedrun,14,14392,58035,60,367491,29599,3827,442,1310,328935,35.29,0.6644,0.8558,0.1663,0.1052,0.7205,smooth_gradual,strong_retention,0.1185,0,False,False,False,relevant_discussion,0.0,0.0597,0.0478,6.3322,0.080543,0.010414,0.001203,0.09216,0.895083,10,Low,clean,Approve / monitor later,none,metrics and graph pattern move proportionally,Approve but monitor later.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-001357,TikTok,Anime Edit,4,60822,12824,60,262115,3310,194,2,746,170105,16.83,0.2919,0.2363,0.5794,0.476,0.0,step_like_batches,sudden_drop,1.5646,93,False,False,True,generic_repeated,0.4871,0.2288,0.7114,20.4394,0.012628,0.00074,8e-06,0.013376,0.648971,68,High,suspicious,Reject and ask for analytics in ticket,possible_autoswipe,large sudden view jump; views rise without matching engagement,Reject and ask for analytics in ticket.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-001358,TikTok,Mobile Game Speedrun,13,2637,3666,60,49848,1070,38,78,278,14707,11.79,0.2504,0.0935,0.4098,0.0856,0.44,low_engagement_smooth,sudden_drop,0.5799,67,False,False,True,mixed,0.3532,0.0861,0.1985,13.5974,0.021465,0.000762,0.001565,0.023792,0.295037,40,Medium,suspicious,Needs Manual Review,needs_analytics,views rise without matching engagement,Reject and ask for analytics in ticket.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-001359,YouTube Shorts,Finance Explainer,6,1410,382,60,52345,223,5,3,116,28017,15.51,0.2553,0.649,0.302,0.1995,0.5495,vertical_spike_no_engagement,broken_or_missing,3.9988,14,False,False,True,none,0.2692,0.33,0.4015,137.0288,0.00426,9.6e-05,5.7e-05,0.004413,0.535237,85,Critical,botted,Reject,autoclick_autoswipe,large sudden view jump; views rise without matching engagement,Reject; escalate only if analytics confirms deliberate botting.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-001360,Instagram,Mobile Game Speedrun,12,676,9730,30,22707,1285,205,61,13,14455,13.7,0.4603,0.6979,0.1018,0.2269,0.7255,normal_viral_smooth,strong_retention,0.1244,4,False,False,False,short_but_relevant,0.0,0.0929,0.0624,2.3337,0.05659,0.009028,0.002686,0.068305,0.636588,22,Low,clean,Approve / monitor later,none,metrics and graph pattern move proportionally,Approve but monitor later.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-001361,TikTok,Car Slideshows,10,1603,7538,12,33748,2600,74,29,51,28721,4.56,0.3925,0.8431,0.1477,0.219,0.6884,normal_viral_smooth,strong_retention,0.16,2,False,False,False,short_but_relevant,0.0,0.0424,0.0953,4.477,0.077042,0.002193,0.000859,0.080094,0.851043,19,Low,clean,Approve / monitor later,none,metrics and graph pattern move proportionally,Approve but monitor later.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-001362,YouTube Shorts,Fitness Clip,3,1361,3283,30,86202,1069,65,105,118,42165,12.43,0.4296,0.2897,0.4219,0.1326,0.4424,late_like_spike,low_watch_time,1.1272,93,False,True,True,mixed,0.4137,0.5087,0.2244,26.2571,0.012401,0.000754,0.001218,0.014373,0.489142,68,High,suspicious,Reject and ask for analytics in ticket,possible_engagement_pod,large sudden view jump; views rise without matching engagement; late like spike,Reject and ask for analytics in ticket.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-001363,YouTube Shorts,Mobile Game Speedrun,6,12246,2702,45,96896,2057,109,81,131,21638,8.4,0.193,0.2904,0.1756,0.5845,0.1958,flat_then_spike,broken_or_missing,1.4805,49,False,False,True,emoji_spam,0.8181,0.1749,0.284,35.8608,0.021229,0.001125,0.000836,0.02319,0.223312,55,High,suspicious,Reject and ask for analytics in ticket,needs_analytics,large sudden view jump; views rise without matching engagement,Reject and ask for analytics in ticket.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-001364,TikTok,Fitness Clip,4,4711,24066,20,87015,9371,404,127,192,72021,11.63,0.7057,0.7247,0.1694,0.1232,0.7645,smooth_gradual,strong_retention,0.2038,4,False,False,False,relevant_discussion,0.0,0.0804,0.0951,3.6157,0.107694,0.004643,0.00146,0.113796,0.827685,15,Low,clean,Approve / monitor later,none,metrics and graph pattern move proportionally,Approve but monitor later.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-001365,YouTube Shorts,Mobile Game Speedrun,7,1710,4643,12,378810,738,43,193,884,125920,2.06,0.1739,0.1095,0.2919,0.4531,0.1754,vertical_spike_no_engagement,very_low_watch_time,2.6865,38,False,False,True,generic_repeated,0.1775,0.4635,0.4889,81.5873,0.001948,0.000114,0.000509,0.002571,0.332409,79,Critical,botted,Reject,fake_views,large sudden view jump; views rise without matching engagement,Reject; escalate only if analytics confirms deliberate botting.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-001366,TikTok,Fitness Clip,11,3638,432,15,78327,59,17,1,185,19643,0.98,0.0694,0.5546,0.6215,0.569,0.0,flat_then_spike,unknown,1.699,83,False,False,True,generic_repeated,0.2827,0.3574,0.2169,181.3125,0.000753,0.000217,1.3e-05,0.000983,0.250782,81,Critical,botted,Reject,possible_fake_boost,large sudden view jump; views rise without matching engagement,Reject; escalate only if analytics confirms deliberate botting.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-001367,Instagram,Car Slideshows,8,39624,6473,20,225336,3459,124,3,1297,142781,7.75,0.4586,0.3123,0.6789,0.2003,0.0614,step_like_batches,flat_or_odd,0.8477,48,False,False,True,generic_repeated,0.4848,0.5676,0.5041,34.8117,0.01535,0.00055,1.3e-05,0.015914,0.633636,62,High,suspicious,Reject and ask for analytics in ticket,possible_autoswipe,views rise without matching engagement,Reject and ask for analytics in ticket.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-001368,TikTok,Finance Explainer,12,13146,2253,15,23086,374,12,48,118,6662,1.33,0.1039,0.5902,0.8875,0.3064,0.0,low_engagement_smooth,broken_or_missing,0.6142,32,False,False,True,mixed,0.7894,0.3925,0.4866,10.2468,0.0162,0.00052,0.002079,0.018799,0.288573,50,High,suspicious,Reject and ask for analytics in ticket,possible_fake_views,views rise without matching engagement,Reject and ask for analytics in ticket.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-001369,YouTube Shorts,Finance Explainer,1,2772,7526,45,382683,2809,0,81,188,112484,6.74,0.1382,0.4901,0.5463,0.437,0.0723,flat_then_spike,broken_or_missing,1.5529,63,False,False,True,generic_repeated,0.1491,0.1032,0.4986,50.8481,0.00734,0.0,0.000212,0.007552,0.293935,78,Critical,botted,Reject,fake_boost,large sudden view jump; views rise without matching engagement; high views with almost no comments,Reject; escalate only if analytics confirms deliberate botting.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-001370,YouTube Shorts,Finance Explainer,6,23123,926,30,63580,290,21,65,48,42009,4.21,0.1291,0.2627,0.8464,0.3627,0.0,likes_freeze,low_watch_time,0.7584,41,True,False,True,none,0.2119,0.4066,0.1568,68.6609,0.004561,0.00033,0.001022,0.005914,0.660727,85,Critical,botted,Reject,possible_fake_views,views rise without matching engagement; likes freeze while views increase,Reject; escalate only if analytics confirms deliberate botting.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-001371,YouTube Shorts,Finance Explainer,9,52202,54643,30,488420,14854,620,572,2762,219237,12.68,0.4028,0.2988,0.8141,0.1972,0.0,low_engagement_smooth,sudden_drop,0.2825,86,False,False,False,mixed,0.5108,0.2141,0.2907,8.9384,0.030412,0.001269,0.001171,0.032853,0.44887,64,High,suspicious,Reject and ask for analytics in ticket,possible_fake_views,metrics and graph pattern move proportionally,Reject and ask for analytics in ticket.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-001372,TikTok,Car Slideshows,1,9348,1692,12,84174,683,61,63,362,24825,4.8,0.407,0.116,0.8429,0.3269,0.0,late_like_spike,flat_or_odd,0.5962,93,False,True,True,emoji_spam,0.6616,0.2417,0.1176,49.7482,0.008114,0.000725,0.000748,0.009587,0.294925,49,Medium,suspicious,Needs Manual Review,possible_fake_boost,views rise without matching engagement; late like spike,Reject and ask for analytics in ticket.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-001373,TikTok,Travel Hook,10,557,771,45,97446,547,0,2,444,56504,8.64,0.224,0.3694,0.5415,0.1504,0.2829,likes_freeze,broken_or_missing,0.7311,15,True,False,True,none,0.2802,0.3637,0.2757,126.3891,0.005613,0.0,2.1e-05,0.005634,0.579849,89,Critical,botted,Reject,fake_likes,views rise without matching engagement; high views with almost no comments; likes freeze while views increase,Reject; escalate only if analytics confirms deliberate botting.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-001374,TikTok,Mobile Game Speedrun,11,3736,651,45,112573,474,0,24,320,83361,7.1,0.1892,0.1383,0.2861,0.3408,0.4482,vertical_spike_no_engagement,low_watch_time,1.9305,30,False,False,True,unrelated,0.4492,0.1125,0.2318,172.9232,0.004211,0.0,0.000213,0.004424,0.740506,99,Critical,botted,Reject,view_injection,large sudden view jump; views rise without matching engagement; high views with almost no comments,Reject; escalate only if analytics confirms deliberate botting.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-001375,TikTok,Mobile Game Speedrun,13,19041,2302,45,127571,179,0,56,287,75946,8.63,0.1884,0.1858,0.7241,0.4082,0.0,likes_freeze,unknown,0.9346,66,True,False,True,generic_repeated,0.1194,0.3119,0.4826,55.4175,0.001403,0.0,0.000439,0.001842,0.595323,92,Critical,botted,Reject,fake_likes,views rise without matching engagement; high views with almost no comments; likes freeze while views increase,Reject; escalate only if analytics confirms deliberate botting.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
